Museum,Kpi,Number_of_visitors,Date,Comments,Date_Logged,ObjectId,date,self_counts,total_counts,likes_counts,retweet_counts,neutral_counts,positive_counts,negative_counts,Sentiment_value,day,weekend
Bristol Museum,visits,2716.0,2018-01-27,,2018/02/10 12:10:39.740+00,1456,2018-01-27,0.0,1.0,17.0,5.0,0.0,1.0,0.0,0.5106,Saturday,True
Bristol Museum,visits,2165.0,2018-01-28,,2018/02/10 12:09:51.638+00,1454,,,,,,,,,,,False
Bristol Museum,visits,723.0,2018-01-30,,2018/02/10 12:09:23.576+00,1452,2018-01-30,1.0,2.0,15.0,1.0,2.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,919.0,2018-01-31,,2018/02/10 12:08:57.324+00,1450,2018-01-31,3.0,0.0,22.0,9.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,675.0,2018-02-01,,2018/02/10 12:08:14.112+00,1447,2018-02-01,2.0,5.0,9.0,7.0,2.0,1.0,2.0,0.037040000000000003,Thursday,False
Bristol Museum,visits,871.0,2018-02-02,,2018/02/10 12:07:44.517+00,1445,2018-02-02,3.0,4.0,12.0,8.0,2.0,2.0,0.0,0.2365,Friday,False
Bristol Museum,visits,2846.0,2018-02-03,,2018/02/10 12:07:11.370+00,1443,2018-02-03,0.0,5.0,3.0,4.0,1.0,4.0,0.0,0.48285999999999996,Saturday,True
Bristol Museum,visits,1989.0,2018-02-04,,2018/02/10 12:05:19.415+00,1435,2018-02-04,1.0,4.0,10.0,6.0,2.0,2.0,0.0,0.369675,Sunday,True
Bristol Museum,visits,831.0,2018-02-06,,2018/02/10 12:04:32.968+00,1427,2018-02-06,3.0,0.0,4.0,0.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,941.0,2018-02-07,,2018/02/10 12:04:04.722+00,1419,2018-02-07,13.0,2.0,58.0,43.0,2.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,796.0,2018-02-08,,2018/02/10 12:03:25.840+00,1403,2018-02-08,6.0,3.0,43.0,39.0,0.0,3.0,0.0,0.6466666666666666,Thursday,False
Bristol Museum,visits,1176.0,2018-02-09,,2018/02/10 12:02:06.638+00,1395,2018-02-09,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Friday,False
Bristol Museum,visits,2820.0,2018-02-10,first weekend of half-term,2018/02/11 09:30:33.395+00,1387,2018-02-10,1.0,5.0,6.0,3.0,3.0,1.0,1.0,-0.02904,Saturday,True
Bristol Museum,visits,1850.0,2018-02-11,,2018/02/25 11:36:03.370+00,1354,,,,,,,,,,,False
Bristol Museum,visits,1821.0,2018-02-12,half-term,2018/02/25 11:35:24.127+00,1344,2018-02-12,4.0,3.0,90.0,115.0,1.0,2.0,0.0,0.5584,Monday,False
Bristol Museum,visits,2661.0,2018-02-13,half-term,2018/02/25 11:34:50.656+00,1334,2018-02-13,0.0,2.0,9.0,2.0,0.0,2.0,0.0,0.5899000000000001,Tuesday,False
Bristol Museum,visits,2770.0,2018-02-14,half-term,2018/02/25 09:30:41.724+00,1326,2018-02-14,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.2083,Wednesday,False
Bristol Museum,visits,2568.0,2018-02-15,,2018/02/25 09:03:26.658+00,1276,2018-02-15,2.0,6.0,52.0,31.0,0.0,6.0,0.0,0.5813,Thursday,False
Bristol Museum,visits,935.0,2018-02-20,,2018/02/25 09:01:56.203+00,1255,2018-02-20,2.0,1.0,9.0,5.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,901.0,2018-02-21,,2018/02/25 09:00:53.975+00,1241,2018-02-21,0.0,2.0,9.0,1.0,0.0,2.0,0.0,0.78255,Wednesday,False
Bristol Museum,visits,917.0,2018-02-22,,2018/02/25 08:59:18.011+00,1230,2018-02-22,2.0,0.0,23.0,6.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,844.0,2018-02-23,,2018/02/24 16:28:37.514+00,1220,2018-02-23,0.0,1.0,6.0,2.0,0.0,1.0,0.0,0.5859,Friday,False
Bristol Museum,visits,1994.0,2018-02-24,,2018/02/25 08:56:45.073+00,1209,2018-02-24,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.5688,Saturday,True
Bristol Museum,visits,1439.0,2018-02-25,,2018/03/01 15:23:18.356+00,1321,2018-02-25,3.0,0.0,11.0,6.0,0.0,0.0,0.0,,Sunday,True
Bristol Museum,visits,745.0,2018-02-27,,2018/03/01 15:23:39.261+00,1319,2018-02-27,3.0,2.0,33.0,17.0,0.0,2.0,0.0,0.60155,Tuesday,False
Bristol Museum,visits,723.0,2018-02-28,,2018/03/01 15:23:53.697+00,1317,2018-02-28,3.0,2.0,24.0,17.0,0.0,1.0,1.0,0.21625000000000003,Wednesday,False
Bristol Museum,visits,317.0,2018-03-01,low footfall due to snow,2018/03/03 14:08:49.593+00,1315,2018-03-01,2.0,1.0,5.0,8.0,0.0,0.0,1.0,-0.2263,Thursday,False
Bristol Museum,visits,1392.0,2018-03-03,,2018/03/08 12:25:12.347+00,1311,2018-03-03,1.0,4.0,19.0,7.0,1.0,2.0,1.0,0.255875,Saturday,True
Bristol Museum,visits,818.0,2018-03-04,,2018/03/08 12:25:29.920+00,1309,,,,,,,,,,,False
Bristol Museum,visits,692.0,2018-03-06,,2018/03/08 12:27:25.798+00,1307,2018-03-06,2.0,5.0,26.0,17.0,4.0,0.0,1.0,-0.14701999999999998,Tuesday,False
